member_id,risk_score,risk_level,risk_escalated,financial_risk,data_quality_risk,duplicate_risk,interest_risk,max_duplicate_similarity,flagged_duplicate_pair,anomaly_reasons,ensemble_score,anomaly_votes,state,mp_name,constituency,allocated_amount,benchmark_amount,deviation_from_benchmark_pct,paise_component,amount_missing,name_quality_score,risk_factors,recommended_actions,lofo_attribution
71,31.0,MEDIUM,False,70.0,12.0,0.0,0.0,0.0,False,['Allocation is 35% above the ₹14.7 cr full-entitlement benchmark'],0.263,1,Maharashtra,BALWANT BASWANT WANKHADE,AMRAVATI(SC),198293678.0,147000000.0,34.89365850340136,0.0,False,0.75,"[{'factor': 'Allocation 35% above entitlement benchmark', 'contribution_points': 28.0, 'support': '₹19.83 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}]",['Review sanction ledger for carry-forward/unspent balances explaining the excess'],"{'benchmark_ratio': -0.0005, 'log_amount': 0.0131, 'excess_over_benchmark_cr': 0.0297, 'shortfall_ratio': -0.0131, 'paise_component': 0.004, 'state_deviation_pct': 0.013, 'state_percentile': -0.007, 'amount_missing_ind': 0.0031, 'name_quality_score': -0.0092}"
72,3.0,LOW,False,0.1,12.0,0.0,0.0,0.0,False,[],0.0014,0,Maharashtra,BALYA MAMA SURESH GOPINATH MHATRE,BHIWANDI,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
73,12.0,LOW,False,30.0,0.0,0.0,0.0,0.0,False,[],0.1189,1,Delhi,Bansuri Swaraj,NEW DELHI,154306950.0,147000000.0,4.970714285714295,0.0,False,1.0,"[{'factor': 'Allocation 5% above entitlement benchmark', 'contribution_points': 12.0, 'support': '₹15.43 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}]",['No investigative action indicated by current signals'],{}
74,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0,0,West Bengal,BAPI HALDAR,MATHURAPUR(SC),147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
75,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0001,0,Karnataka,BASAVARAJ BOMMAI,HAVERI,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
76,19.7,LOW,False,30.0,12.0,0.0,31.3,0.0,False,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual'],0.136,1,Andhra Pradesh,BASTIPATI NAGARAJU PANCHALINGALA,KURNOOL,159998515.11,147000000.0,8.842527285714286,11.0,False,0.75,"[{'factor': 'Allocation 9% above entitlement benchmark', 'contribution_points': 12.0, 'support': '₹16.00 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.7, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],{}
77,3.7,LOW,False,0.8,0.0,16.9,0.0,0.4225,False,[],0.0133,0,Rajasthan,Bhagirath Chaudhary,AJMER,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
78,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0001,0,Rajasthan,BHAJAN LAL JATAV,KARAULI-DHOLPUR(SC),147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
79,21.4,LOW,False,30.0,12.0,9.1,30.4,0.2287,False,['Non-round allocation (₹4.00 paise component) suggests interest-bearing balance accrual'],0.0914,1,Madhya Pradesh,BHARAT SINGH KUSHWAH,GWALIOR,151455276.04,147000000.0,3.030800027210878,4.0,False,0.75,"[{'factor': 'Allocation 3% above entitlement benchmark', 'contribution_points': 12.0, 'support': '₹15.15 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.6, 'support': '₹4.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],{}
80,3.1,LOW,False,0.2,12.0,0.0,0.0,0.0,False,[],0.0034,0,Gujarat,BHARATBHAI MANUBHAI SUTARIYA,AMRELI,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
81,0.4,LOW,False,1.1,0.0,0.0,0.0,0.0,False,[],0.0179,0,Gujarat,Bharatsinhji Shankarji Dabhi,PATAN,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
82,21.6,LOW,False,30.0,12.0,10.1,30.7,0.2522,False,['Non-round allocation (₹1.00 paise component) suggests interest-bearing balance accrual'],0.109,1,Madhya Pradesh,BHARTI PARDHI,BALAGHAT,154398389.01,147000000.0,5.032917693877548,1.0,False,0.75,"[{'factor': 'Allocation 5% above entitlement benchmark', 'contribution_points': 12.0, 'support': '₹15.44 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.6, 'support': '₹1.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],{}
83,6.0,LOW,False,0.1,12.0,15.0,0.0,0.3742,False,[],0.0014,0,Maharashtra,BHASKAR MURLIDHAR BHAGARE,DINDORI(ST),147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
84,3.0,LOW,False,0.1,12.0,0.0,0.0,0.0,False,[],0.0014,0,Maharashtra,BHAUSAHEB RAJARAM WAKCHAURE,SHIRDI(SC),147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
85,27.8,MEDIUM,False,50.0,12.0,0.0,31.8,0.0,False,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual'],0.1373,1,Chhattisgarh,BHOJRAJ NAG,KANKER(ST),164672734.11,147000000.0,12.022268102040833,11.0,False,0.75,"[{'factor': 'Allocation 12% above entitlement benchmark', 'contribution_points': 20.0, 'support': '₹16.47 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.8, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],"{'benchmark_ratio': -0.0169, 'log_amount': -0.0119, 'excess_over_benchmark_cr': 0.0026, 'shortfall_ratio': -0.0179, 'paise_component': -0.0495, 'state_deviation_pct': -0.0156, 'state_percentile': 0.0364, 'amount_missing_ind': -0.0112, 'name_quality_score': -0.0234}"
86,0.4,LOW,False,0.9,0.0,0.0,0.0,0.0,False,[],0.0151,0,Uttar Pradesh,Bhola Singh,BULANDSHAHR(SC),147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
87,3.0,LOW,False,0.1,12.0,0.0,0.0,0.0,False,[],0.0014,0,Maharashtra,BHUMARE SANDIPANRAO ASARAM,AURANGABAD_MH,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
88,2.8,LOW,False,7.1,0.0,0.0,0.0,0.0,False,[],0.1182,1,Andhra Pradesh,Bhupathiraju Srinivasa varma,NARASAPURAM,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
89,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0001,0,Rajasthan,BHUPENDER YADAV,ALWAR,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
90,3.3,LOW,False,0.8,12.0,0.0,0.0,0.0,False,[],0.0128,0,Odisha,BIBHU PRASAD TARAI,JAGATSINGHPUR(SC),147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
91,0.6,LOW,False,1.5,0.0,0.0,0.0,0.0,False,[],0.0247,0,Jharkhand,Bidyut Baran Mahato,JAMSHEDPUR,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
92,3.2,LOW,False,0.5,12.0,0.0,0.0,0.0,False,[],0.0083,0,Assam,BIJULI KALITA MEDHI,GUWAHATI,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
93,3.7,LOW,False,1.7,12.0,0.0,0.0,0.0,False,[],0.0284,0,Tripura,BIPLAB KUMAR DEB,TRIPURA WEST,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
94,4.5,LOW,False,3.7,12.0,0.0,0.0,0.0,False,[],0.0624,0,Andaman And Nicobar Islands,BISHNU PADA RAY,ANDAMAN AND NICOBAR ISLANDS,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
95,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0001,0,Rajasthan,BRIJENDRA SINGH OLA,JHUNJHUNU,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
96,19.6,LOW,False,30.0,12.0,0.0,30.7,0.0,False,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual'],0.1033,1,Chhattisgarh,BRIJMOHAN AGRAWAL,RAIPUR,153766451.11,147000000.0,4.603027965986395,11.0,False,0.75,"[{'factor': 'Allocation 5% above entitlement benchmark', 'contribution_points': 12.0, 'support': '₹15.38 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.6, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],{}
97,3.1,LOW,False,0.3,12.0,0.0,0.0,0.0,False,[],0.0046,0,Madhya Pradesh,BUNTY VIVEK SAHU,CHHINDWARA,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
98,18.4,LOW,False,30.0,0.0,8.6,31.2,0.214,False,['Non-round allocation (₹36.00 paise component) suggests interest-bearing balance accrual'],0.1643,1,Gujarat,C R Patil,NAVSARI,158532494.36,147000000.0,7.8452342585034085,36.0,False,1.0,"[{'factor': 'Allocation 8% above entitlement benchmark', 'contribution_points': 12.0, 'support': '₹15.85 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.7, 'support': '₹36.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],{}
99,36.3,MEDIUM,False,70.0,12.0,0.0,35.6,0.0,False,"['Allocation is 38% above the ₹14.7 cr full-entitlement benchmark', 'Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']",0.2702,1,Andhra Pradesh,C.M.RAMESH,ANAKAPALLE,202531656.11,147000000.0,37.77663680952381,11.0,False,0.75,"[{'factor': 'Allocation 38% above entitlement benchmark', 'contribution_points': 28.0, 'support': '₹20.25 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 5.3, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]","['Review sanction ledger for carry-forward/unspent balances explaining the excess', 'Reconcile interest accrual on unspent balance with agency bank statements']","{'benchmark_ratio': 0.0175, 'log_amount': 0.0272, 'excess_over_benchmark_cr': 0.0433, 'shortfall_ratio': -0.0155, 'paise_component': -0.013, 'state_deviation_pct': -0.0071, 'state_percentile': -0.0064, 'amount_missing_ind': 0.0143, 'name_quality_score': -0.0068}"
100,7.6,LOW,False,3.4,25.0,0.0,0.0,0.0,False,[],0.0571,0,Karnataka,CAPTAIN BRIJESH CHOWTA,DAKSHINA KANNADA,147000000.0,147000000.0,0.0,0.0,False,0.6,"[{'factor': 'Member name formatting defects', 'contribution_points': 6.2, 'support': 'name hygiene score 0.60 (title prefixes / casing / spacing hinder record matching)'}]",['No investigative action indicated by current signals'],{}
101,8.3,LOW,False,5.1,25.0,0.0,0.0,0.0,False,[],0.0844,0,Goa,CAPTAIN VIRIATO FERNANDES,SOUTH GOA,147000000.0,147000000.0,0.0,0.0,False,0.6,"[{'factor': 'Member name formatting defects', 'contribution_points': 6.2, 'support': 'name hygiene score 0.60 (title prefixes / casing / spacing hinder record matching)'}]",['No investigative action indicated by current signals'],{}
102,3.2,LOW,False,0.5,12.0,0.0,0.0,0.0,False,[],0.0077,0,Telangana,CHAMALA KIRAN KUMAR REDDY,BHONGIR,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
103,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0004,0,Uttar Pradesh,CHANDAN CHAUHAN,BIJNOR,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
104,3.0,LOW,False,0.8,0.0,13.2,0.0,0.3303,False,[],0.0133,0,Rajasthan,Chandra Prakash Joshi,CHITTORGARH,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
105,4.7,LOW,False,0.0,12.0,8.4,0.0,0.211,False,[],0.0004,0,Uttar Pradesh,CHANDRA SHEKHAR,NAGINA(SC),147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
106,3.1,LOW,False,0.2,12.0,0.0,0.0,0.0,False,[],0.0034,0,Gujarat,CHANDUBHAI CHHAGANBHAI SHIHORA,SURENDRANAGAR,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
107,3.0,LOW,False,0.1,12.0,0.0,0.0,0.0,False,[],0.0014,0,Punjab,CHARANJIT SINGH CHANNI,JALANDHAR(SC),147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
108,59.8,CRITICAL,True,60.0,82.0,76.3,0.0,0.7633,True,['Allocation amount is blank in the source record'],0.0803,0,Maharashtra,CHAVAN VASANTRAO BALWANTRAO,NANDED,,147000000.0,0.0,0.0,True,0.75,"[{'factor': 'Allocation amount not recorded', 'contribution_points': 20.5, 'support': 'Source cell for allocated amount is blank'}, {'factor': 'Potential duplicate member record', 'contribution_points': 15.3, 'support': 'similar record similarity 0.76 — REQUIRES VERIFICATION'}]","['Obtain the missing allocation figure from MoSPI records and correct the register', 'Cross-check the matched record — confirm whether two roster entries exist in error']","{'benchmark_ratio': -0.0135, 'log_amount': -0.0095, 'excess_over_benchmark_cr': -0.0036, 'shortfall_ratio': 0.0066, 'paise_component': -0.0183, 'state_deviation_pct': -0.0313, 'state_percentile': 0.0159, 'amount_missing_ind': 0.2127, 'name_quality_score': -0.0024}"
109,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0004,0,Uttar Pradesh,CHHATRA PAL SINGH GANGWAR,BAREILLY,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
110,3.0,LOW,False,0.1,12.0,0.0,0.0,0.0,False,[],0.0014,0,Maharashtra,CHHATRAPATI SHAHU SHAHAJI,KOLHAPUR,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
111,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0004,0,Uttar Pradesh,CHHOTELAL,ROBERTSGANJ(SC),147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
112,4.8,LOW,False,4.4,12.0,0.0,0.0,0.0,False,[],0.0737,1,Chhattisgarh,CHINTAMANI MAHARAJ,SARGUJA(ST),147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
113,4.9,LOW,False,0.0,12.0,9.4,0.0,0.2357,False,[],0.0,0,Bihar,CHIRAG PASWAN,HAJIPUR(SC),147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
114,6.9,LOW,False,6.0,0.0,0.0,30.2,0.0,False,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual'],0.1007,1,Tamil Nadu,CN Annadurai,TIRUVANNAMALAI,148579509.11,147000000.0,1.0744959931972886,11.0,False,1.0,"[{'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.5, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],{}
115,16.7,LOW,False,30.0,0.0,0.0,31.3,0.0,False,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual'],0.1377,1,Tamil Nadu,D M Kathir Anand,VELLORE,160196941.11,147000000.0,8.977510959183688,11.0,False,1.0,"[{'factor': 'Allocation 9% above entitlement benchmark', 'contribution_points': 12.0, 'support': '₹16.02 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.7, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],{}
116,33.3,MEDIUM,False,70.0,0.0,0.0,35.1,0.0,False,"['Allocation is 34% above the ₹14.7 cr full-entitlement benchmark', 'Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual', '2/3 anomaly methods agree (ensemble score 0.28)']",0.2798,2,Tamil Nadu,D Ravikumar,VILUPPURAM(SC),197598306.11,147000000.0,34.42061640136056,11.0,False,1.0,"[{'factor': 'Allocation 34% above entitlement benchmark', 'contribution_points': 28.0, 'support': '₹19.76 cr vs benchmark ₹14.7 cr (2/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 5.3, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]","['Review sanction ledger for carry-forward/unspent balances explaining the excess', 'Reconcile interest accrual on unspent balance with agency bank statements']","{'benchmark_ratio': -0.0214, 'log_amount': 0.0068, 'excess_over_benchmark_cr': 0.0414, 'shortfall_ratio': 0.0071, 'paise_component': -0.0364, 'state_deviation_pct': -0.0032, 'state_percentile': 0.0019, 'amount_missing_ind': 0.004, 'name_quality_score': 0.0774}"
117,2.8,LOW,False,7.1,0.0,0.0,0.0,0.0,False,[],0.1182,1,Andhra Pradesh,Daggubati Purandeshwari,RAJAHMUNDRY,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
118,5.9,LOW,False,7.3,12.0,0.0,0.0,0.0,False,[],0.1221,1,Andhra Pradesh,DAGGUMALLA PRASADA RAO,CHITTOOR,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
119,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0001,0,Rajasthan,DAMODAR AGARWAL,BHILWARA,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
120,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0004,0,Uttar Pradesh,DAROGA PRASAD SAROJ,LALGANJ (SC),147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
121,4.9,LOW,False,0.3,12.0,9.1,0.0,0.2263,False,[],0.0046,0,Madhya Pradesh,DARSHAN SINGH CHOUDHARY,HOSHANGABAD,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
122,3.1,LOW,False,0.3,12.0,0.0,0.0,0.0,False,[],0.0057,0,Haryana,DEEPENDER SINGH HOODA,ROHTAK,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
123,0.4,LOW,False,0.9,0.0,0.0,0.0,0.0,False,[],0.0151,0,Uttar Pradesh,Devendra Alias Bhole Singh,AKBARPUR,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
124,27.8,MEDIUM,False,50.0,12.0,0.0,31.7,0.0,False,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual'],0.1309,1,Bihar,DEVESH CHANDRA THAKUR,SITAMARHI,163809205.11,147000000.0,11.43483340816327,11.0,False,0.75,"[{'factor': 'Allocation 11% above entitlement benchmark', 'contribution_points': 20.0, 'support': '₹16.38 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.8, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],"{'benchmark_ratio': -0.0147, 'log_amount': -0.0012, 'excess_over_benchmark_cr': 0.0094, 'shortfall_ratio': -0.0147, 'paise_component': -0.0344, 'state_deviation_pct': 0.0018, 'state_percentile': 0.0282, 'amount_missing_ind': 0.001, 'name_quality_score': -0.0091}"
125,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0004,0,Uttar Pradesh,DEVESH SHAKYA,ETAH,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
126,0.4,LOW,False,1.1,0.0,0.0,0.0,0.0,False,[],0.0179,0,Gujarat,Devusinh Jesingbhai Chauhan,KHEDA,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
127,0.4,LOW,False,1.0,0.0,0.0,0.0,0.0,False,[],0.0159,0,Maharashtra,Dhairyasheel Sambhajirao Mane,HATKANANGLE,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
128,3.0,LOW,False,0.1,12.0,0.0,0.0,0.0,False,[],0.0014,0,Maharashtra,DHANORKAR PRATIBHA SURESH ALIAS BALUBHAU,CHANDRAPUR,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
